Unnamed: 0,track_id,artists,album_name,track_name,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min
91266,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,rock,3.318
91267,4pbJqGIASGPr0ZpGpnWkDn,Queen,News Of The World (2011 Remaster),We Will Rock You - Remastered 2011,79,False,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,4,rock,2.0344333333333333
91268,0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Summer Of '69,82,False,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,4,rock,3.6008833333333334
91270,5W8HXMOMLtXLz0RGKUtnlZ,Skylar Grey;Polo G;Mozzy;Eminem,"Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",72,True,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,4,rock,4.289466666666667
91271,2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,Highway to Hell,84,False,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,rock,3.473333333333333
91275,6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,75,False,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,4,rock,2.804316666666667
91300,6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75,False,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,rock,3.6904333333333335
91301,3UEnF6y5tyHVtMzldS3svp,Unlike Pluto;Mike Taylor,Everything Black,Everything Black,74,False,0.62,0.864,5,-4.334,0,0.114,0.0323,0.0,0.117,0.395,98.059,4,rock,3.816316666666667
91302,6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,Wish You Were Here,77,False,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,rock,5.57905
91303,0qMip0B2D4ePEjBJvAtYre,LiSA,LEO-NiNE,紅蓮華,74,False,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,4,rock,3.959766666666667
91304,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,rock,5.032
91307,1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Smoke + Mirrors (Deluxe),Warriors,75,False,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock,2.8506666666666667
91308,37sINbJZcFdHFAsVNsPq1i,The Script,No Sound Without Silence,Superheroes,75,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,4,rock,4.0911
91310,6aDsgHPZsMztSbZernzlF8,OneRepublic,Human (Deluxe),Someday,76,False,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,4,rock,3.131466666666667
91311,37f4ITSlgPX81ad2EvmVQr,Rachel Platten,Wildfire,Fight Song,77,False,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,4,rock,3.4002166666666667
91350,4RCWB3V8V0dignt99LZ8vH,Plain White T's,All That We Needed,Hey There Delilah,80,False,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,rock,3.87555
91351,3DamFFqW32WihKkTVlwTYQ,Owl City,Ocean Eyes,Fireflies,79,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,rock,3.8057666666666665
91352,23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,Trench,Chlorine,76,False,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,rock,5.407766666666666
91354,65gLJGey4u4KFFqoC5fzFJ,Kodaline,Politics of Living,Brother,77,False,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,4,rock,3.386433333333333
91357,5Hroj5K7vLpIG4FNCRIjbP,American Authors,"Oh, What A Life",Best Day Of My Life,79,False,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,rock,3.2373333333333334
91365,4u7EnebtmKWzUH433cf5Qv,Queen,A Night At The Opera (2011 Remaster),Bohemian Rhapsody - Remastered 2011,82,False,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,4,rock,5.905333333333333
91401,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,rock,2.55
91402,7DcJ6fEBb7BaKuYKTwiDxK,Mild High Club,Skiptracing,Homage,78,False,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4,rock,2.9582166666666665
91404,6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,76,False,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,rock,3.5691166666666665
91405,6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Honeymoon,Cloud 9,79,False,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,4,rock,2.4558333333333335
91406,2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Pendulum (Expanded Edition),Have You Ever Seen The Rain,83,False,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,rock,2.6688833333333335
91450,57RA3JGafJm5zRtKJiKPIm,Wallows;Clairo,Nothing Happens,Are You Bored Yet? (feat. Clairo),80,False,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,rock,2.966666666666667
91451,2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,AM,R U Mine?,83,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,rock,3.3621
91452,4m0q0xQ2BNl9SCAGKyfiGZ,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",Somebody Else,73,True,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4,rock,5.792083333333333
91453,70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,rock,3.977333333333333
91454,1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,THE LONELIEST,85,False,0.519,0.595,2,-5.001,1,0.0283,0.00151,0.0,0.0762,0.237,129.786,4,rock,4.117783333333334
91455,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Torches,Pumped Up Kicks,83,False,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,rock,3.993333333333333
91456,5yDL13y5giogKs2fSNf7sj,The Wanted,Battleground (Deluxe Edition),Glad You Came,79,False,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,4,rock,3.2989166666666665
91458,29d0nY7TzCoi22XBqDQkiP,Kate Bush,Hounds of Love (2018 Remaster),Running Up That Hill (A Deal With God) - 2018 Remaster,85,False,0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,4,rock,5.014
91459,1Eb90nmqTrxylKFhcUzW8P,Bryan Adams,Waking Up The Neighbours,(Everything I Do) I Do It For You,76,False,0.533,0.36,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,4,rock,6.560666666666667
91460,2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets (Remastered),Master Of Puppets,81,False,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4,rock,8.589766666666666
91461,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,82,False,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,rock,2.2760333333333334
91500,2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Reflections,80,False,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,rock,4.066883333333333
91501,73PAbYaVbnFG0tQ4aBfxeN,OneRepublic,Top Gun: Maverick (Music From The Motion Picture),I Ain't Worried,73,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock,2.47475
91502,2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Melophobia,Cigarette Daydreams,79,False,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,rock,3.4793333333333334
91503,5rgy6ghBq1eRApCkeUdJXf,fun.;Janelle Monáe,Some Nights,We Are Young (feat. Janelle Monáe),77,False,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4,rock,4.1771
91504,2KH16WveTQWT6KOG9Rg6e2,Survivor,Rocky IV,Eye of the Tiger,77,False,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4,rock,4.094
91505,6FE2iI43OZnszFLuLtvvmg,MKTO,MKTO,Classic,82,False,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,rock,2.923766666666667
91506,10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,82,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,rock,3.8186666666666667
91507,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,False,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,rock,3.1693333333333333
91508,3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,71,False,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,4,rock,3.152
91509,77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,rock,3.88
91510,5HNCy40Ni5BZJFw1TKzRsC,Pink Floyd,The Wall,Comfortably Numb,73,False,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,rock,6.3716
91511,4HlFJV71xXKIGcU3kRyttv,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",82,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,rock,3.6128833333333334
91512,1kPpge9JDLpcj15qgrPbYX,Owl City;Carly Rae Jepsen,The Midsummer Station,Good Time,78,False,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,4,rock,3.4322166666666667
91513,57bgtoPSgt236HzfBOd8kj,AC/DC,The Razors Edge,Thunderstruck,84,False,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,rock,4.881333333333333
91514,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,rock,3.8684333333333334
91515,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,Use Your Illusion I,November Rain,81,False,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,rock,8.934433333333333
91517,213x4gsFDm04hSqIUkg88w,Imagine Dragons,Night Visions,On Top Of The World,77,False,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4,rock,3.2046666666666668
91518,5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),Stairway to Heaven - Remaster,79,False,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,rock,8.047166666666667
91550,0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,80,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,rock,6.4711
91600,6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,73,False,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4,rock,3.6799833333333334
91601,3aauaXWRgwCMoykMbI0Jq1,Two Feet,A 20 Something Fuck,I Feel Like I'm Drowning,78,False,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3,rock,3.092
91602,1qwno7xb5mJe71xtMS6jl2,K.Flay,Every Where Is Some Where,High Enough,76,False,0.606,0.62,0,-5.005,1,0.0298,0.0301,0.0916,0.167,0.543,88.984,4,rock,3.86
91603,5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Eyes Open,Chasing Cars,80,False,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4,rock,4.466
91604,7EZC6E7UjZe63f1jRmkWxt,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,82,False,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,rock,5.107333333333333
91605,0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me,Rescue Me,71,False,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,4,rock,2.6483166666666667
91606,6Tvzf3VEi16JMhAgOwdt2y,Imagine Dragons,Origins (Deluxe),Birds,72,False,0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63e-06,0.145,0.35,119.997,4,rock,3.6573333333333333
91607,3UhXPxLDFKCj1ZO6mmtV0a,OneRepublic,Dreaming Out Loud,Apologize,74,False,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4,rock,3.4684333333333335
91608,5MxNLUsfh7uzROypsoO5qe,Aerosmith,Aerosmith,Dream On,82,False,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,rock,4.449333333333334
91609,7pKfPomDEeI4TPT6EOYjn9,John Lennon,Imagine,Imagine - Remastered 2010,77,False,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,rock,3.1311
91610,0v1XpBHnsbkCn7iJ9Ucr1l,Bon Jovi,Crush,It's My Life,80,False,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4,rock,3.74155
91611,6dGnYIeXmHdcikdzNNDMm2,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,82,False,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,rock,3.09555
91613,0AOmbw8AwDnwXhHC3OhdVB,Thousand Foot Krutch,The End Is Where We Begin,Courtesy Call,72,False,0.531,0.638,11,-5.145,0,0.0809,0.00409,0.0,0.0822,0.445,164.079,4,rock,3.9483
91615,5T8EDUDqKcs6OSOwEsfqG7,Queen,Jazz (2011 Remaster),Don't Stop Me Now - Remastered 2011,82,False,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,4,rock,3.4902166666666665
91650,5Q6fh8OEhBYepJaORz9lxe,The Neighbourhood;Syd,Daddy Issues (Remix) feat. Syd,Daddy Issues (Remix) feat. Syd,75,False,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,4,rock,3.0197666666666665
91651,73jVPicY2G9YHmzgjk69ae,The 1975,The 1975,Robbers,71,False,0.621,0.692,4,-6.858,1,0.0291,0.000363,1.75e-05,0.335,0.381,99.806,4,rock,4.241816666666667
91652,2IWtloZYQDcP8Ashwx8QEF,Phantogram,Voices,Black Out Days,77,False,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,4,rock,3.786
91653,3z8h0TU7ReDPLIbEnYhWZb,Queen,Bohemian Rhapsody (The Original Soundtrack),Bohemian Rhapsody,75,False,0.39,0.397,0,-9.963,0,0.0513,0.287,0.0,0.207,0.246,144.031,4,rock,5.915783333333334
91655,3SdTKo2uVsxFblQjpScoHy,Ben E. King,Don't Play That Song (Mono),Stand by Me,80,False,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,rock,3.0009166666666665
91656,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,残響散歌,76,False,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,4,rock,3.08155
91657,7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),Heaven,77,False,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,4,rock,4.056
91659,4U45aEWtQhrm8A5mxPaFZ7,Billy Joel,The Stranger (Legacy Edition),Vienna,78,False,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,4,rock,3.570666666666667
91660,1NhPKVLsHhFUHIOZ32QnS2,OneRepublic,Waking Up,Secrets,76,False,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,4,rock,3.744883333333333
91661,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,78,False,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,rock,2.4375
91700,6MiVIH3fQlmz44jGx2DXn4,Two Feet,Love Is a Bitch,Love Is a Bitch,76,True,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3,rock,3.0244333333333335
91702,0sBJA2OCEECMs0HsdIQhvR,OneRepublic,West Coast,West Coast,76,False,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,4,rock,3.2157833333333334
91712,6zC0mpGYwbNTpk9SKwh08f,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),Wonderful Tonight,76,False,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4,rock,3.7504333333333335
91713,7MXlTgQeo3IVlMpLnZuhxc,Imagine Dragons,Night Visions,It's Time,72,False,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009,4,rock,4.0051
91716,4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),Stayin' Alive,77,False,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,4,rock,1.5477666666666667
91717,4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,The Wall,"Another Brick in the Wall, Pt. 2",76,False,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,rock,3.9791
91719,1TfqLAPs4K3s2rJMoCokcS,Eurythmics;Annie Lennox;Dave Stewart,Sweet Dreams (Are Made Of This),Sweet Dreams (Are Made of This) - Remastered,82,False,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,4,rock,3.61555
91722,37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Dire Straits,Sultans Of Swing,81,False,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4,rock,5.806666666666667
91727,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,85,False,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,rock,4.154883333333333
91728,5sICkBXVmaCQk5aISGR3x1,Metallica,Metallica,Enter Sandman,81,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,rock,5.5211
91751,3yUcJwYu7fXAfqMj9krY6l,Dido,No Angel,Thank You,74,False,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4,rock,3.6393333333333335
91752,1di1C0QI6Y92yZPYn6XYAZ,KANA-BOON,TIME,シルエット,73,False,0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,4,rock,4.0022166666666665
91753,3kxkjirben9RVm9NqYa6rm,Phantogram;Future Islands,Black Out Days (Future Islands Remix),Black Out Days - Future Islands Remix,75,False,0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026,4,rock,4.1391
91754,14dJexYlvd3t3XAtD1pYW1,The 1975,Being Funny In A Foreign Language,Oh Caroline,77,False,0.646,0.85,2,-5.466,1,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,4,rock,3.5428
91755,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,rock,5.49555
91756,7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,Arabella,78,False,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4,rock,3.4559333333333333
91757,7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You / Cutthroat,Follow You,73,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock,2.9273833333333332
91758,0vg4WnUWvze6pBOJDTq99k,James Blunt,Back to Bedlam,You're Beautiful,76,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4,rock,3.49155
91759,3nqqDo8CcCLke3ZoTgiOKf,The Script,The Script,The Man Who Can't Be Moved,75,False,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,4,rock,4.022883333333334
91760,3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,False,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,rock,5.206
91761,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,rock,2.9668833333333335
91762,3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,rock,5.1722166666666665
91763,0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,75,False,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,rock,3.2533333333333334
91764,4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,rock,4.1831
91765,4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79,False,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,rock,5.6
91766,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,rock,6.760666666666666
91800,0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),Stargazing,76,False,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,4,rock,3.6171
91801,003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,False,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,rock,3.7162166666666665
91802,7iAqvWLgZzXvH38lA06QZg,Queen,Bohemian Rhapsody (The Original Soundtrack),I Want To Break Free,72,False,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,4,rock,3.718
91803,0uBdQzKghx88d2Lp8SLFKJ,The 1975,I'm In Love With You,I'm In Love With You,78,True,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,4,rock,4.37705
91806,3IQF4xCQUPicbA4hWfTxPo,OneRepublic,Native,I Lived,71,False,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4,rock,3.9091
91807,7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be (Remastered),Let It Be - Remastered 2009,77,False,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4,rock,4.050433333333333
91808,3Xfg7AegXaDLoD5GOUMf2e,STARSET,Transmissions (Deluxe Version),My Demons,73,False,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,4,rock,4.8006
91850,2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,The Beach,78,False,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4,rock,4.2522166666666665
91852,0muK9BAzu2TJXQgWPsEj6e,Journey;Steve Perry,Separate Ways (Worlds Apart) [Bryce Miller/Alloy Tracks Remix],Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,72,False,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,4,rock,2.7512333333333334
91853,2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Hunting High and Low,Take on Me,85,False,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,rock,3.7546666666666666
91854,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,rock,5.577766666666666
91858,6TEftSkmWdTm1EpThnwqh6,Imagine Dragons,Mercury - Acts 1 & 2,Wrecked,73,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock,4.0667333333333335
91900,6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Dizzy up the Girl,Iris,83,False,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3,rock,4.82555
91901,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77,True,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,rock,4.1864333333333335
91902,2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,79,False,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4,rock,3.0648833333333334
91903,2374M0fQpWi3dLnB54qaLX,TOTO,Toto IV,Africa,83,False,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,rock,4.93155
91904,1EzrEOXmMH3G43AXT1y7pA,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,80,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,4,rock,4.0491
